Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
1987-12-30,1005.190002,1005.190002,1005.190002,1005.190002,1005.190002,0.0,1226.33180244
1988-01-04,956.48999,956.48999,956.48999,956.48999,956.48999,0.0,1166.9177878
1988-01-05,996.099976,996.099976,996.099976,996.099976,996.099976,0.0,1215.24197072
1988-01-06,1006.01001,1006.01001,1006.01001,1006.01001,1006.01001,0.0,1227.3322122
1988-01-07,1014.469971,1014.469971,1014.469971,1014.469971,1014.469971,0.0,1237.65336462
1988-01-08,1026.689941,1026.689941,1026.689941,1026.689941,1026.689941,0.0,1252.56172802
1988-01-11,987.52002,987.52002,987.52002,987.52002,987.52002,0.0,1204.7744244
1988-01-12,986.890015,986.890015,986.890015,986.890015,986.890015,0.0,1204.0058183
1988-01-13,965.77002,965.77002,965.77002,965.77002,965.77002,0.0,1178.2394244
1988-01-14,974.460022,974.460022,974.460022,974.460022,974.460022,0.0,1188.84122684
1988-01-15,952.460022,952.460022,952.460022,952.460022,952.460022,0.0,1162.0012268399998
1988-01-18,1003.130005,1003.130005,1003.130005,1003.130005,1003.130005,0.0,1223.8186061
1988-01-19,980.179993,980.179993,980.179993,980.179993,980.179993,0.0,1195.81959146
1988-01-20,960.440002,960.440002,960.440002,960.440002,960.440002,0.0,1171.73680244
1988-01-21,949.23999,949.23999,949.23999,949.23999,949.23999,0.0,1158.0727878
1988-01-22,966.47998,966.47998,966.47998,966.47998,966.47998,0.0,1179.1055755999998
1988-01-25,962.630005,962.630005,962.630005,962.630005,962.630005,0.0,1174.4086061
1988-01-26,968.26001,968.26001,968.26001,968.26001,968.26001,0.0,1181.2772122
1988-01-27,959.669983,959.669983,959.669983,959.669983,959.669983,0.0,1170.79737926
1988-01-28,937.76001,937.76001,937.76001,937.76001,937.76001,0.0,1144.0672122
1988-01-29,936.0,936.0,936.0,936.0,936.0,0.0,1141.92
1988-02-01,951.5,951.5,951.5,951.5,951.5,0.0,1160.83
1988-02-02,955.669983,955.669983,955.669983,955.669983,955.669983,0.0,1165.91737926
1988-02-03,972.190002,972.190002,972.190002,972.190002,972.190002,0.0,1186.07180244
1988-02-04,990.219971,990.219971,990.219971,990.219971,990.219971,0.0,1208.06836462
1988-02-05,979.380005,979.380005,979.380005,979.380005,979.380005,0.0,1194.8436061
1988-02-08,986.950012,986.950012,986.950012,986.950012,986.950012,0.0,1204.07901464
1988-02-09,983.309998,983.309998,983.309998,983.309998,983.309998,0.0,1199.63819756
1988-02-10,997.140015,997.140015,997.140015,997.140015,997.140015,0.0,1216.5108183
1988-02-11,1024.689941,1024.689941,1024.689941,1024.689941,1024.689941,0.0,1250.12172802
1988-02-12,1033.48999,1033.48999,1033.48999,1033.48999,1033.48999,0.0,1260.8577878
1988-02-15,1049.349976,1049.349976,1049.349976,1049.349976,1049.349976,0.0,1280.2069707199998
1988-02-16,1055.77002,1055.77002,1055.77002,1055.77002,1055.77002,0.0,1288.0394244
1988-02-17,1053.27002,1053.27002,1053.27002,1053.27002,1053.27002,0.0,1284.9894244
1988-02-18,1051.939941,1051.939941,1051.939941,1051.939941,1051.939941,0.0,1283.36672802
1988-02-19,1046.780029,1046.780029,1046.780029,1046.780029,1046.780029,0.0,1277.07163538
1988-02-22,1059.47998,1059.47998,1059.47998,1059.47998,1059.47998,0.0,1292.5655756
1988-02-23,1069.030029,1069.030029,1069.030029,1069.030029,1069.030029,0.0,1304.21663538
1988-02-24,1069.900024,1069.900024,1069.900024,1069.900024,1069.900024,0.0,1305.27802928
1988-02-25,1091.589966,1091.589966,1091.589966,1091.589966,1091.589966,0.0,1331.73975852
1988-02-26,1079.400024,1079.400024,1079.400024,1079.400024,1079.400024,0.0,1316.86802928
1988-02-29,1083.339966,1083.339966,1083.339966,1083.339966,1083.339966,0.0,1321.67475852
1988-03-01,1087.319946,1087.319946,1087.319946,1087.319946,1087.319946,0.0,1326.53033412
1988-03-02,1080.439941,1080.439941,1080.439941,1080.439941,1080.439941,0.0,1318.1367280200002
1988-03-03,1082.23999,1082.23999,1082.23999,1082.23999,1082.23999,0.0,1320.3327878
1988-03-04,1075.130005,1075.130005,1075.130005,1075.130005,1075.130005,0.0,1311.6586061
1988-03-07,1077.369995,1077.369995,1077.369995,1077.369995,1077.369995,0.0,1314.3913939
1988-03-08,1079.420044,1079.420044,1079.420044,1079.420044,1079.420044,0.0,1316.89245368
1988-03-09,1078.619995,1078.619995,1078.619995,1078.619995,1078.619995,0.0,1315.9163939
1988-03-10,1082.540039,1082.540039,1082.540039,1082.540039,1082.540039,0.0,1320.69884758
1988-03-11,1073.449951,1073.449951,1073.449951,1073.449951,1073.449951,0.0,1309.60894022
1988-03-14,1071.890015,1071.890015,1071.890015,1071.890015,1071.890015,0.0,1307.7058183
1988-03-15,1088.130005,1088.130005,1088.130005,1088.130005,1088.130005,0.0,1327.5186061
1988-03-16,1098.76001,1098.76001,1098.76001,1098.76001,1098.76001,0.0,1340.4872122
1988-03-17,1104.27002,1104.27002,1104.27002,1104.27002,1104.27002,0.0,1347.2094244
1988-03-18,1123.27002,1123.27002,1123.27002,1123.27002,1123.27002,0.0,1370.3894243999998
1988-03-21,1111.619995,1111.619995,1111.619995,1111.619995,1111.619995,0.0,1356.1763939
1988-03-22,1107.099976,1107.099976,1107.099976,1107.099976,1107.099976,0.0,1350.66197072
1988-03-23,1116.109985,1116.109985,1116.109985,1116.109985,1116.109985,0.0,1361.6541817
1988-03-24,1100.449951,1100.449951,1100.449951,1100.449951,1100.449951,0.0,1342.54894022
1988-03-25,1065.709961,1065.709961,1065.709961,1065.709961,1065.709961,0.0,1300.16615242
1988-03-28,1037.26001,1037.26001,1037.26001,1037.26001,1037.26001,0.0,1265.4572122
1988-03-29,1062.329956,1062.329956,1062.329956,1062.329956,1062.329956,0.0,1296.04254632
1988-03-30,1066.5,1066.5,1066.5,1066.5,1066.5,0.0,1301.13
1988-03-31,1062.329956,1062.329956,1062.329956,1062.329956,1062.329956,0.0,1296.04254632
1988-04-05,1063.280029,1063.280029,1063.280029,1063.280029,1063.280029,0.0,1297.20163538
1988-04-06,1073.02002,1073.02002,1073.02002,1073.02002,1073.02002,0.0,1309.0844244
1988-04-07,1081.900024,1081.900024,1081.900024,1081.900024,1081.900024,0.0,1319.91802928
1988-04-08,1078.410034,1078.410034,1078.410034,1078.410034,1078.410034,0.0,1315.66024148
1988-04-11,1088.23999,1088.23999,1088.23999,1088.23999,1088.23999,0.0,1327.6527878
1988-04-12,1102.329956,1102.329956,1102.329956,1102.329956,1102.329956,0.0,1344.84254632
1988-04-13,1094.119995,1094.119995,1094.119995,1094.119995,1094.119995,0.0,1334.8263939
1988-04-14,1093.119995,1093.119995,1093.119995,1093.119995,1093.119995,0.0,1333.6063939
1988-04-15,1071.22998,1071.22998,1071.22998,1071.22998,1071.22998,0.0,1306.9005756
1988-04-18,1075.130005,1075.130005,1075.130005,1075.130005,1075.130005,0.0,1311.6586061
1988-04-19,1083.449951,1083.449951,1083.449951,1083.449951,1083.449951,0.0,1321.80894022
1988-04-20,1075.76001,1075.76001,1075.76001,1075.76001,1075.76001,0.0,1312.4272122
1988-04-21,1067.5,1067.5,1067.5,1067.5,1067.5,0.0,1302.35
1988-04-22,1067.060059,1067.060059,1067.060059,1067.060059,1067.060059,0.0,1301.81327198
1988-04-25,1066.819946,1066.819946,1066.819946,1066.819946,1066.819946,0.0,1301.52033412
1988-04-26,1053.709961,1053.709961,1053.709961,1053.709961,1053.709961,0.0,1285.52615242
1988-04-27,1054.300049,1054.300049,1054.300049,1054.300049,1054.300049,0.0,1286.24605978
1988-04-28,1058.25,1058.25,1058.25,1058.25,1058.25,0.0,1291.065
1988-04-29,1049.170044,1049.170044,1049.170044,1049.170044,1049.170044,0.0,1279.9874536799998
1988-05-02,1052.839966,1052.839966,1052.839966,1052.839966,1052.839966,0.0,1284.46475852
1988-05-03,1040.949951,1040.949951,1040.949951,1040.949951,1040.949951,0.0,1269.95894022
1988-05-04,1047.390015,1047.390015,1047.390015,1047.390015,1047.390015,0.0,1277.8158182999998
1988-05-05,1044.660034,1044.660034,1044.660034,1044.660034,1044.660034,0.0,1274.48524148
1988-05-06,1037.23999,1037.23999,1037.23999,1037.23999,1037.23999,0.0,1265.4327878
1988-05-09,1023.619995,1023.619995,1023.619995,1023.619995,1023.619995,0.0,1248.8163939
1988-05-10,1010.150024,1010.150024,1010.150024,1010.150024,1010.150024,0.0,1232.38302928
1988-05-11,994.349976,994.349976,994.349976,994.349976,994.349976,0.0,1213.10697072
1988-05-13,1006.969971,1006.969971,1006.969971,1006.969971,1006.969971,0.0,1228.50336462
1988-05-16,1049.589966,1049.589966,1049.589966,1049.589966,1049.589966,0.0,1280.49975852
1988-05-17,1046.359985,1046.359985,1046.359985,1046.359985,1046.359985,0.0,1276.5591817
1988-05-18,1043.199951,1043.199951,1043.199951,1043.199951,1043.199951,0.0,1272.70394022
1988-05-19,1020.320007,1020.320007,1020.320007,1020.320007,1020.320007,0.0,1244.79040854
1988-05-20,1031.329956,1031.329956,1031.329956,1031.329956,1031.329956,0.0,1258.22254632
1988-05-24,1031.920044,1031.920044,1031.920044,1031.920044,1031.920044,0.0,1258.94245368
1988-05-25,1043.609985,1043.609985,1043.609985,1043.609985,1043.609985,0.0,1273.2041817
1988-05-26,1046.619995,1046.619995,1046.619995,1046.619995,1046.619995,0.0,1276.8763939
1988-05-27,1054.920044,1054.920044,1054.920044,1054.920044,1054.920044,0.0,1287.00245368
1988-05-30,1064.609985,1064.609985,1064.609985,1064.609985,1064.609985,0.0,1298.8241817
1988-05-31,1075.660034,1075.660034,1075.660034,1075.660034,1075.660034,0.0,1312.30524148
1988-06-01,1095.430054,1095.430054,1095.430054,1095.430054,1095.430054,0.0,1336.4246658799998
1988-06-03,1102.030029,1102.030029,1102.030029,1102.030029,1102.030029,0.0,1344.47663538
1988-06-06,1105.910034,1105.910034,1105.910034,1105.910034,1105.910034,0.0,1349.21024148
1988-06-07,1101.130005,1101.130005,1101.130005,1101.130005,1101.130005,0.0,1343.3786060999998
1988-06-08,1097.670044,1097.670044,1097.670044,1097.670044,1097.670044,0.0,1339.15745368
1988-06-09,1125.660034,1125.660034,1125.660034,1125.660034,1125.660034,0.0,1373.30524148
1988-06-10,1115.780029,1115.780029,1115.780029,1115.780029,1115.780029,0.0,1361.25163538
1988-06-13,1122.26001,1122.26001,1122.26001,1122.26001,1122.26001,0.0,1369.1572122
1988-06-14,1117.839966,1117.839966,1117.839966,1117.839966,1117.839966,0.0,1363.76475852
1988-06-15,1134.02002,1134.02002,1134.02002,1134.02002,1134.02002,0.0,1383.5044243999998
1988-06-16,1124.140015,1124.140015,1124.140015,1124.140015,1124.140015,0.0,1371.4508182999998
1988-06-20,1104.699951,1104.699951,1104.699951,1104.699951,1104.699951,0.0,1347.73394022
1988-06-21,1119.560059,1119.560059,1119.560059,1119.560059,1119.560059,0.0,1365.8632719799998
1988-06-22,1137.22998,1137.22998,1137.22998,1137.22998,1137.22998,0.0,1387.4205756
1988-06-23,1135.77002,1135.77002,1135.77002,1135.77002,1135.77002,0.0,1385.6394243999998
1988-06-24,1131.189941,1131.189941,1131.189941,1131.189941,1131.189941,0.0,1380.0517280200002
1988-06-27,1138.839966,1138.839966,1138.839966,1138.839966,1138.839966,0.0,1389.38475852
1988-06-28,1124.72998,1124.72998,1124.72998,1124.72998,1124.72998,0.0,1372.1705756
1988-06-29,1133.52002,1133.52002,1133.52002,1133.52002,1133.52002,0.0,1382.8944244
1988-06-30,1133.810059,1133.810059,1133.810059,1133.810059,1133.810059,0.0,1383.2482719799998
1988-07-01,1153.680054,1153.680054,1153.680054,1153.680054,1153.680054,0.0,1407.4896658799998
1988-07-04,1170.439941,1170.439941,1170.439941,1170.439941,1170.439941,0.0,1427.93672802
1988-07-05,1177.400024,1177.400024,1177.400024,1177.400024,1177.400024,0.0,1436.42802928
1988-07-06,1194.959961,1194.959961,1194.959961,1194.959961,1194.959961,0.0,1457.85115242
1988-07-07,1186.420044,1186.420044,1186.420044,1186.420044,1186.420044,0.0,1447.43245368
1988-07-08,1199.920044,1199.920044,1199.920044,1199.920044,1199.920044,0.0,1463.90245368
1988-07-11,1191.530029,1191.530029,1191.530029,1191.530029,1191.530029,0.0,1453.66663538
1988-07-12,1182.469971,1182.469971,1182.469971,1182.469971,1182.469971,0.0,1442.61336462
1988-07-13,1167.73999,1167.73999,1167.73999,1167.73999,1167.73999,0.0,1424.6427878
1988-07-14,1185.150024,1185.150024,1185.150024,1185.150024,1185.150024,0.0,1445.88302928
1988-07-15,1189.589966,1189.589966,1189.589966,1189.589966,1189.589966,0.0,1451.29975852
1988-07-18,1188.400024,1188.400024,1188.400024,1188.400024,1188.400024,0.0,1449.84802928
1988-07-19,1168.579956,1168.579956,1168.579956,1168.579956,1168.579956,0.0,1425.66754632
1988-07-20,1169.790039,1169.790039,1169.790039,1169.790039,1169.790039,0.0,1427.14384758
1988-07-21,1181.050049,1181.050049,1181.050049,1181.050049,1181.050049,0.0,1440.88105978
1988-07-22,1156.25,1156.25,1156.25,1156.25,1156.25,0.0,1410.625
1988-07-25,1149.77002,1149.77002,1149.77002,1149.77002,1149.77002,0.0,1402.7194244
1988-07-26,1167.650024,1167.650024,1167.650024,1167.650024,1167.650024,0.0,1424.53302928
1988-07-27,1176.5,1176.5,1176.5,1176.5,1176.5,0.0,1435.33
1988-07-28,1163.27002,1163.27002,1163.27002,1163.27002,1163.27002,0.0,1419.1894243999998
1988-07-29,1178.530029,1178.530029,1178.530029,1178.530029,1178.530029,0.0,1437.80663538
1988-08-01,1190.670044,1190.670044,1190.670044,1190.670044,1190.670044,0.0,1452.61745368
1988-08-02,1187.109985,1187.109985,1187.109985,1187.109985,1187.109985,0.0,1448.2741817
1988-08-03,1192.420044,1192.420044,1192.420044,1192.420044,1192.420044,0.0,1454.75245368
1988-08-04,1182.97998,1182.97998,1182.97998,1182.97998,1182.97998,0.0,1443.2355756
1988-08-05,1193.869995,1193.869995,1193.869995,1193.869995,1193.869995,0.0,1456.5213939
1988-08-08,1202.280029,1202.280029,1202.280029,1202.280029,1202.280029,0.0,1466.78163538
1988-08-09,1193.459961,1193.459961,1193.459961,1193.459961,1193.459961,0.0,1456.02115242
1988-08-10,1174.98999,1174.98999,1174.98999,1174.98999,1174.98999,0.0,1433.4877878
1988-08-11,1162.76001,1162.76001,1162.76001,1162.76001,1162.76001,0.0,1418.5672122
1988-08-12,1172.609985,1172.609985,1172.609985,1172.609985,1172.609985,0.0,1430.5841817
1988-08-15,1170.439941,1170.439941,1170.439941,1170.439941,1170.439941,0.0,1427.93672802
1988-08-16,1158.609985,1158.609985,1158.609985,1158.609985,1158.609985,0.0,1413.5041817
1988-08-17,1175.030029,1175.030029,1175.030029,1175.030029,1175.030029,0.0,1433.53663538
1988-08-18,1180.390015,1180.390015,1180.390015,1180.390015,1180.390015,0.0,1440.0758182999998
1988-08-19,1164.469971,1164.469971,1164.469971,1164.469971,1164.469971,0.0,1420.65336462
1988-08-22,1165.97998,1165.97998,1165.97998,1165.97998,1165.97998,0.0,1422.4955756000002
1988-08-23,1151.459961,1151.459961,1151.459961,1151.459961,1151.459961,0.0,1404.78115242
1988-08-24,1161.680054,1161.680054,1161.680054,1161.680054,1161.680054,0.0,1417.2496658799998
1988-08-25,1164.650024,1164.650024,1164.650024,1164.650024,1164.650024,0.0,1420.87302928
1988-08-26,1156.579956,1156.579956,1156.579956,1156.579956,1156.579956,0.0,1411.02754632
1988-08-29,1150.969971,1150.969971,1150.969971,1150.969971,1150.969971,0.0,1404.18336462
1988-08-30,1164.300049,1164.300049,1164.300049,1164.300049,1164.300049,0.0,1420.4460597799998
