Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
1965-01-05,1257.719971,1257.719971,1257.719971,1257.719971,1257.719971,0.0,12.57719971
1965-01-06,1263.98999,1263.98999,1263.98999,1263.98999,1263.98999,0.0,12.6398999
1965-01-07,1274.27002,1274.27002,1274.27002,1274.27002,1274.27002,0.0,12.7427002
1965-01-08,1286.430054,1286.430054,1286.430054,1286.430054,1286.430054,0.0,12.86430054
1965-01-12,1288.540039,1288.540039,1288.540039,1288.540039,1288.540039,0.0,12.88540039
1965-01-13,1281.670044,1281.670044,1281.670044,1281.670044,1281.670044,0.0,12.81670044
1965-01-14,1289.5,1289.5,1289.5,1289.5,1289.5,0.0,12.895
1965-01-18,1271.680054,1271.680054,1271.680054,1271.680054,1271.680054,0.0,12.71680054
1965-01-19,1270.339966,1270.339966,1270.339966,1270.339966,1270.339966,0.0,12.70339966
1965-01-20,1268.880005,1268.880005,1268.880005,1268.880005,1268.880005,0.0,12.68880005
1965-01-21,1270.459961,1270.459961,1270.459961,1270.459961,1270.459961,0.0,12.70459961
1965-01-22,1261.829956,1261.829956,1261.829956,1261.829956,1261.829956,0.0,12.61829956
1965-01-25,1249.719971,1249.719971,1249.719971,1249.719971,1249.719971,0.0,12.49719971
1965-01-26,1248.050049,1248.050049,1248.050049,1248.050049,1248.050049,0.0,12.48050049
1965-01-27,1258.209961,1258.209961,1258.209961,1258.209961,1258.209961,0.0,12.58209961
1965-01-28,1247.199951,1247.199951,1247.199951,1247.199951,1247.199951,0.0,12.471999510000002
1965-01-29,1242.27002,1242.27002,1242.27002,1242.27002,1242.27002,0.0,12.4227002
1965-02-01,1242.829956,1242.829956,1242.829956,1242.829956,1242.829956,0.0,12.42829956
1965-02-02,1238.75,1238.75,1238.75,1238.75,1238.75,0.0,12.3875
1965-02-03,1248.030029,1248.030029,1248.030029,1248.030029,1248.030029,0.0,12.48030029
1965-02-04,1261.599976,1261.599976,1261.599976,1261.599976,1261.599976,0.0,12.61599976
1965-02-05,1263.589966,1263.589966,1263.589966,1263.589966,1263.589966,0.0,12.63589966
1965-02-08,1258.930054,1258.930054,1258.930054,1258.930054,1258.930054,0.0,12.58930054
1965-02-09,1251.680054,1251.680054,1251.680054,1251.680054,1251.680054,0.0,12.51680054
1965-02-10,1248.609985,1248.609985,1248.609985,1248.609985,1248.609985,0.0,12.48609985
1965-02-12,1257.939941,1257.939941,1257.939941,1257.939941,1257.939941,0.0,12.57939941
1965-02-15,1249.5,1249.5,1249.5,1249.5,1249.5,0.0,12.495
1965-02-16,1247.01001,1247.01001,1247.01001,1247.01001,1247.01001,0.0,12.4701001
1965-02-17,1237.079956,1237.079956,1237.079956,1237.079956,1237.079956,0.0,12.37079956
1965-02-18,1241.410034,1241.410034,1241.410034,1241.410034,1241.410034,0.0,12.41410034
1965-02-19,1237.349976,1237.349976,1237.349976,1237.349976,1237.349976,0.0,12.37349976
1965-02-22,1224.819946,1224.819946,1224.819946,1224.819946,1224.819946,0.0,12.24819946
1965-02-23,1223.589966,1223.589966,1223.589966,1223.589966,1223.589966,0.0,12.23589966
1965-02-24,1219.099976,1219.099976,1219.099976,1219.099976,1219.099976,0.0,12.19099976
1965-02-25,1216.709961,1216.709961,1216.709961,1216.709961,1216.709961,0.0,12.16709961
1965-02-26,1213.069946,1213.069946,1213.069946,1213.069946,1213.069946,0.0,12.13069946
1965-03-01,1206.47998,1206.47998,1206.47998,1206.47998,1206.47998,0.0,12.0647998
1965-03-02,1202.540039,1202.540039,1202.540039,1202.540039,1202.540039,0.0,12.02540039
1965-03-03,1207.819946,1207.819946,1207.819946,1207.819946,1207.819946,0.0,12.07819946
1965-03-04,1213.030029,1213.030029,1213.030029,1213.030029,1213.030029,0.0,12.13030029
1965-03-05,1209.640015,1209.640015,1209.640015,1209.640015,1209.640015,0.0,12.09640015
1965-03-08,1190.97998,1190.97998,1190.97998,1190.97998,1190.97998,0.0,11.9097998
1965-03-09,1178.430054,1178.430054,1178.430054,1178.430054,1178.430054,0.0,11.78430054
1965-03-10,1173.339966,1173.339966,1173.339966,1173.339966,1173.339966,0.0,11.73339966
1965-03-11,1164.630005,1164.630005,1164.630005,1164.630005,1164.630005,0.0,11.64630005
1965-03-12,1175.859985,1175.859985,1175.859985,1175.859985,1175.859985,0.0,11.75859985
1965-03-15,1188.48999,1188.48999,1188.48999,1188.48999,1188.48999,0.0,11.8848999
1965-03-16,1181.219971,1181.219971,1181.219971,1181.219971,1181.219971,0.0,11.81219971
1965-03-17,1175.800049,1175.800049,1175.800049,1175.800049,1175.800049,0.0,11.75800049
1965-03-18,1182.689941,1182.689941,1182.689941,1182.689941,1182.689941,0.0,11.82689941
1965-03-19,1175.880005,1175.880005,1175.880005,1175.880005,1175.880005,0.0,11.75880005
1965-03-23,1167.790039,1167.790039,1167.790039,1167.790039,1167.790039,0.0,11.67790039
1965-03-24,1157.050049,1157.050049,1157.050049,1157.050049,1157.050049,0.0,11.57050049
1965-03-25,1157.069946,1157.069946,1157.069946,1157.069946,1157.069946,0.0,11.57069946
1965-03-26,1162.77002,1162.77002,1162.77002,1162.77002,1162.77002,0.0,11.6277002
1965-03-29,1188.790039,1188.790039,1188.790039,1188.790039,1188.790039,0.0,11.88790039
1965-03-30,1139.800049,1139.800049,1139.800049,1139.800049,1139.800049,0.0,11.39800049
1965-03-31,1132.77002,1132.77002,1132.77002,1132.77002,1132.77002,0.0,11.3277002
1965-04-01,1127.579956,1127.579956,1127.579956,1127.579956,1127.579956,0.0,11.27579956
1965-04-02,1128.569946,1128.569946,1128.569946,1128.569946,1128.569946,0.0,11.285699460000002
1965-04-05,1124.449951,1124.449951,1124.449951,1124.449951,1124.449951,0.0,11.24449951
1965-04-06,1154.390015,1154.390015,1154.390015,1154.390015,1154.390015,0.0,11.54390015
1965-04-07,1159.97998,1159.97998,1159.97998,1159.97998,1159.97998,0.0,11.5997998
1965-04-08,1183.119995,1183.119995,1183.119995,1183.119995,1183.119995,0.0,11.83119995
1965-04-09,1180.569946,1180.569946,1180.569946,1180.569946,1180.569946,0.0,11.80569946
1965-04-12,1163.0,1163.0,1163.0,1163.0,1163.0,0.0,11.63
1965-04-13,1149.410034,1149.410034,1149.410034,1149.410034,1149.410034,0.0,11.49410034
1965-04-14,1142.22998,1142.22998,1142.22998,1142.22998,1142.22998,0.0,11.4222998
1965-04-15,1161.72998,1161.72998,1161.72998,1161.72998,1161.72998,0.0,11.6172998
1965-04-16,1148.209961,1148.209961,1148.209961,1148.209961,1148.209961,0.0,11.48209961
1965-04-19,1136.130005,1136.130005,1136.130005,1136.130005,1136.130005,0.0,11.36130005
1965-04-20,1131.170044,1131.170044,1131.170044,1131.170044,1131.170044,0.0,11.31170044
1965-04-21,1119.859985,1119.859985,1119.859985,1119.859985,1119.859985,0.0,11.19859985
1965-04-22,1144.550049,1144.550049,1144.550049,1144.550049,1144.550049,0.0,11.44550049
1965-04-23,1133.300049,1133.300049,1133.300049,1133.300049,1133.300049,0.0,11.33300049
1965-04-26,1144.219971,1144.219971,1144.219971,1144.219971,1144.219971,0.0,11.44219971
1965-04-27,1150.079956,1150.079956,1150.079956,1150.079956,1150.079956,0.0,11.50079956
1965-04-28,1171.060059,1171.060059,1171.060059,1171.060059,1171.060059,0.0,11.71060059
1965-04-30,1176.640015,1176.640015,1176.640015,1176.640015,1176.640015,0.0,11.76640015
1965-05-06,1163.51001,1163.51001,1163.51001,1163.51001,1163.51001,0.0,11.6351001
1965-05-07,1162.630005,1162.630005,1162.630005,1162.630005,1162.630005,0.0,11.62630005
1965-05-10,1162.5,1162.5,1162.5,1162.5,1162.5,0.0,11.625
1965-05-11,1163.869995,1163.869995,1163.869995,1163.869995,1163.869995,0.0,11.63869995
1965-05-12,1157.170044,1157.170044,1157.170044,1157.170044,1157.170044,0.0,11.57170044
1965-05-13,1159.859985,1159.859985,1159.859985,1159.859985,1159.859985,0.0,11.59859985
1965-05-14,1150.469971,1150.469971,1150.469971,1150.469971,1150.469971,0.0,11.50469971
1965-05-17,1149.0,1149.0,1149.0,1149.0,1149.0,0.0,11.49
1965-05-18,1147.25,1147.25,1147.25,1147.25,1147.25,0.0,11.4725
1965-05-19,1140.790039,1140.790039,1140.790039,1140.790039,1140.790039,0.0,11.40790039
1965-05-20,1141.22998,1141.22998,1141.22998,1141.22998,1141.22998,0.0,11.4122998
1965-05-21,1142.689941,1142.689941,1142.689941,1142.689941,1142.689941,0.0,11.42689941
1965-05-24,1133.630005,1133.630005,1133.630005,1133.630005,1133.630005,0.0,11.33630005
1965-05-25,1124.829956,1124.829956,1124.829956,1124.829956,1124.829956,0.0,11.24829956
1965-05-26,1117.660034,1117.660034,1117.660034,1117.660034,1117.660034,0.0,11.17660034
1965-05-27,1101.0,1101.0,1101.0,1101.0,1101.0,0.0,11.01
1965-05-28,1081.51001,1081.51001,1081.51001,1081.51001,1081.51001,0.0,10.8151001
1965-05-31,1096.599976,1096.599976,1096.599976,1096.599976,1096.599976,0.0,10.96599976
1965-06-01,1092.849976,1092.849976,1092.849976,1092.849976,1092.849976,0.0,10.92849976
1965-06-02,1119.26001,1119.26001,1119.26001,1119.26001,1119.26001,0.0,11.1926001
1965-06-03,1131.319946,1131.319946,1131.319946,1131.319946,1131.319946,0.0,11.313199460000002
1965-06-04,1120.530029,1120.530029,1120.530029,1120.530029,1120.530029,0.0,11.20530029
1965-06-07,1114.52002,1114.52002,1114.52002,1114.52002,1114.52002,0.0,11.1452002
1965-06-08,1109.420044,1109.420044,1109.420044,1109.420044,1109.420044,0.0,11.09420044
1965-06-09,1101.349976,1101.349976,1101.349976,1101.349976,1101.349976,0.0,11.01349976
1965-06-10,1090.380005,1090.380005,1090.380005,1090.380005,1090.380005,0.0,10.90380005
1965-06-11,1093.140015,1093.140015,1093.140015,1093.140015,1093.140015,0.0,10.93140015
1965-06-14,1080.290039,1080.290039,1080.290039,1080.290039,1080.290039,0.0,10.80290039
1965-06-15,1069.069946,1069.069946,1069.069946,1069.069946,1069.069946,0.0,10.69069946
1965-06-16,1062.680054,1062.680054,1062.680054,1062.680054,1062.680054,0.0,10.62680054
1965-06-17,1055.599976,1055.599976,1055.599976,1055.599976,1055.599976,0.0,10.55599976
1965-06-18,1080.209961,1080.209961,1080.209961,1080.209961,1080.209961,0.0,10.80209961
1965-06-21,1075.599976,1075.599976,1075.599976,1075.599976,1075.599976,0.0,10.75599976
1965-06-22,1104.030029,1104.030029,1104.030029,1104.030029,1104.030029,0.0,11.04030029
1965-06-23,1091.170044,1091.170044,1091.170044,1091.170044,1091.170044,0.0,10.91170044
1965-06-24,1090.660034,1090.660034,1090.660034,1090.660034,1090.660034,0.0,10.90660034
1965-06-25,1096.560059,1096.560059,1096.560059,1096.560059,1096.560059,0.0,10.96560059
1965-06-28,1072.410034,1072.410034,1072.410034,1072.410034,1072.410034,0.0,10.72410034
1965-06-29,1067.719971,1067.719971,1067.719971,1067.719971,1067.719971,0.0,10.67719971
1965-06-30,1060.109985,1060.109985,1060.109985,1060.109985,1060.109985,0.0,10.60109985
1965-07-01,1064.589966,1064.589966,1064.589966,1064.589966,1064.589966,0.0,10.64589966
1965-07-02,1065.890015,1065.890015,1065.890015,1065.890015,1065.890015,0.0,10.65890015
1965-07-05,1049.069946,1049.069946,1049.069946,1049.069946,1049.069946,0.0,10.49069946
1965-07-06,1046.97998,1046.97998,1046.97998,1046.97998,1046.97998,0.0,10.4697998
1965-07-07,1037.52002,1037.52002,1037.52002,1037.52002,1037.52002,0.0,10.3752002
1965-07-08,1038.449951,1038.449951,1038.449951,1038.449951,1038.449951,0.0,10.38449951
1965-07-09,1032.949951,1032.949951,1032.949951,1032.949951,1032.949951,0.0,10.329499510000002
1965-07-12,1020.48999,1020.48999,1020.48999,1020.48999,1020.48999,0.0,10.2048999
1965-07-13,1026.77002,1026.77002,1026.77002,1026.77002,1026.77002,0.0,10.2677002
1965-07-14,1033.140015,1033.140015,1033.140015,1033.140015,1033.140015,0.0,10.33140015
1965-07-15,1024.680054,1024.680054,1024.680054,1024.680054,1024.680054,0.0,10.24680054
1965-07-16,1037.969971,1037.969971,1037.969971,1037.969971,1037.969971,0.0,10.37969971
1965-07-19,1037.52002,1037.52002,1037.52002,1037.52002,1037.52002,0.0,10.3752002
1965-07-21,1045.689941,1045.689941,1045.689941,1045.689941,1045.689941,0.0,10.456899410000002
1965-07-22,1036.069946,1036.069946,1036.069946,1036.069946,1036.069946,0.0,10.36069946
1965-07-23,1027.849976,1027.849976,1027.849976,1027.849976,1027.849976,0.0,10.27849976
1965-07-26,1034.339966,1034.339966,1034.339966,1034.339966,1034.339966,0.0,10.34339966
1965-07-27,1052.060059,1052.060059,1052.060059,1052.060059,1052.060059,0.0,10.52060059
1965-07-28,1066.189941,1066.189941,1066.189941,1066.189941,1066.189941,0.0,10.661899410000002
1965-07-29,1085.410034,1085.410034,1085.410034,1085.410034,1085.410034,0.0,10.85410034
1965-07-30,1097.199951,1097.199951,1097.199951,1097.199951,1097.199951,0.0,10.971999510000002
1965-08-02,1120.589966,1120.589966,1120.589966,1120.589966,1120.589966,0.0,11.20589966
1965-08-03,1111.689941,1111.689941,1111.689941,1111.689941,1111.689941,0.0,11.11689941
1965-08-04,1135.310059,1135.310059,1135.310059,1135.310059,1135.310059,0.0,11.35310059
1965-08-05,1153.709961,1153.709961,1153.709961,1153.709961,1153.709961,0.0,11.53709961
1965-08-06,1145.869995,1145.869995,1145.869995,1145.869995,1145.869995,0.0,11.45869995
1965-08-09,1150.569946,1150.569946,1150.569946,1150.569946,1150.569946,0.0,11.50569946
1965-08-10,1133.0,1133.0,1133.0,1133.0,1133.0,0.0,11.33
1965-08-11,1122.089966,1122.089966,1122.089966,1122.089966,1122.089966,0.0,11.22089966
1965-08-12,1130.329956,1130.329956,1130.329956,1130.329956,1130.329956,0.0,11.30329956
1965-08-13,1146.660034,1146.660034,1146.660034,1146.660034,1146.660034,0.0,11.46660034
1965-08-16,1158.349976,1158.349976,1158.349976,1158.349976,1158.349976,0.0,11.58349976
1965-08-17,1151.77002,1151.77002,1151.77002,1151.77002,1151.77002,0.0,11.5177002
1965-08-18,1157.02002,1157.02002,1157.02002,1157.02002,1157.02002,0.0,11.5702002
1965-08-19,1168.619995,1168.619995,1168.619995,1168.619995,1168.619995,0.0,11.68619995
1965-08-20,1165.810059,1165.810059,1165.810059,1165.810059,1165.810059,0.0,11.65810059
1965-08-23,1170.920044,1170.920044,1170.920044,1170.920044,1170.920044,0.0,11.70920044
1965-08-24,1183.339966,1183.339966,1183.339966,1183.339966,1183.339966,0.0,11.83339966
1965-08-25,1198.910034,1198.910034,1198.910034,1198.910034,1198.910034,0.0,11.98910034
1965-08-26,1198.380005,1198.380005,1198.380005,1198.380005,1198.380005,0.0,11.98380005
1965-08-27,1214.949951,1214.949951,1214.949951,1214.949951,1214.949951,0.0,12.14949951
1965-08-30,1245.48999,1245.48999,1245.48999,1245.48999,1245.48999,0.0,12.4548999
1965-08-31,1255.579956,1255.579956,1255.579956,1255.579956,1255.579956,0.0,12.55579956
1965-09-01,1249.719971,1249.719971,1249.719971,1249.719971,1249.719971,0.0,12.49719971
1965-09-02,1240.069946,1240.069946,1240.069946,1240.069946,1240.069946,0.0,12.40069946
1965-09-03,1256.219971,1256.219971,1256.219971,1256.219971,1256.219971,0.0,12.56219971
1965-09-06,1235.780029,1235.780029,1235.780029,1235.780029,1235.780029,0.0,12.35780029
