Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
1997-07-02,9094.269531,9124.299805,8988.129883,8996.719727,8996.686523,0.0,359.86878908
1997-07-03,9061.599609,9061.599609,8997.509766,9027.629883,9027.59668,0.0,361.10519532
1997-07-04,9144.959961,9218.209961,9119.25,9192.570313,9192.536133,0.0,367.70281252
1997-07-07,9365.19043,9370.410156,9304.820313,9322.839844,9322.805664,0.0,372.91359376
1997-07-08,9345.549805,9371.5,9282.099609,9305.269531,9305.235352,0.0,372.21078124
1997-07-09,9391.280273,9415.580078,9343.299805,9362.679688,9362.645508,0.0,374.50718752
1997-07-10,9470.929688,9511.799805,9420.709961,9429.740234,9429.706055,0.0,377.18960936
1997-07-11,9498.070313,9526.740234,9333.790039,9394.629883,9394.595703,0.0,375.78519532
1997-07-14,9626.339844,9626.339844,9561.080078,9593.540039,9593.503906,0.0,383.74160156
1997-07-15,9714.780273,9714.780273,9451.450195,9555.980469,9555.945313,0.0,382.23921876
1997-07-16,9634.790039,9648.429688,9482.450195,9544.55957,9544.524414,0.0,381.7823828
1997-07-17,9742.580078,9889.450195,9571.799805,9571.799805,9571.763672,0.0,382.8719922
1997-07-18,9669.740234,9677.400391,9555.980469,9677.400391,9677.364258,0.0,387.09601564
1997-07-21,9814.25,9896.730469,9750.700195,9833.769531,9833.732422,0.0,393.35078124
1997-07-22,9877.389648,9877.389648,9543.759766,9550.400391,9550.365234,0.0,382.01601564
1997-07-23,9694.280273,9694.280273,9345.900391,9381.05957,9381.025391,0.0,375.2423828
1997-07-24,9500.860352,9632.419922,9475.540039,9632.419922,9632.383789,0.0,385.29679688
1997-07-25,9719.05957,9819.769531,9710.269531,9808.910156,9808.873047,0.0,392.35640624
1997-07-28,9929.980469,9995.370117,9899.580078,9923.049805,9923.011719,0.0,396.9219922
1997-07-29,9980.110352,10057.9502,9892.339844,9892.339844,9892.302734,0.0,395.69359376
1997-07-30,9953.94043,10000.61035,9898.299805,9942.790039,9942.751953,0.0,397.71160156
1997-07-31,10111.83008,10113.57031,10050.92969,10066.34961,10066.31152,0.0,402.6539844
1997-08-01,9953.30957,10102.76953,9942.339844,10001.55957,10001.52148,0.0,400.0623828
1997-08-04,10167.30957,10167.30957,10059.08984,10065.75977,10065.72168,0.0,402.6303908
1997-08-05,10077.08008,10077.08008,9914.099609,9919.679688,9919.641602,0.0,396.78718752
1997-08-06,9991.320313,9991.320313,9833.44043,9861.469727,9861.432617,0.0,394.45878908
1997-08-07,9935.209961,9962.209961,9822.139648,9840.879883,9840.842773,0.0,393.63519532
1997-08-08,9921.910156,9934.540039,9851.790039,9923.839844,9923.801758,0.0,396.95359376
1997-08-11,10035.37988,10036.04004,9863.629883,9897.269531,9897.232422,0.0,395.89078124
1997-08-12,9895.990234,9932.339844,9759.360352,9807.740234,9807.703125,0.0,392.30960936
1997-08-13,9870.240234,9870.240234,9547.799805,9556.120117,9556.084961,0.0,382.24480468
1997-08-14,9659.69043,9659.69043,9501.629883,9632.339844,9632.303711,0.0,385.29359376
1997-08-15,9728.490234,9804.200195,9700.75,9770.799805,9770.762695,0.0,390.83199220000006
1997-08-19,9788.240234,9806.290039,9703.900391,9712.450195,9712.413086,0.0,388.4980078
1997-08-20,9831.55957,9856.589844,9797.25,9855.160156,9855.123047,0.0,394.20640624
1997-08-21,9983.339844,10054.54981,9983.339844,10025.12988,10025.0918,0.0,401.0051952
1997-08-22,9992.280273,10056.16016,9979.730469,10020.54981,10020.51172,0.0,400.8219924
1997-08-25,10026.50977,10057.07031,9994.75,10011.46973,10011.43164,0.0,400.4587892
1997-08-26,10134.29981,10166.91992,10082.00977,10116.83984,10116.80176,0.0,404.6735936
1997-08-27,10191.80957,10256.09961,10040.48047,10050.66992,10050.63184,0.0,402.0267968
1997-08-28,10067.48047,10067.48047,9796.879883,9827.490234,9827.453125,0.0,393.09960936
1997-09-01,9861.75,9861.75,9499.519531,9504.990234,9504.955078,0.0,380.19960936
