Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
2012-09-10,35744.25,35788.51953,35524.89844,35524.89844,35524.89844,0.0,2486.7428908
2012-09-11,35524.89844,35524.89844,35214.14844,35446.66016,35446.66016,0.0,2481.2662112000003
2012-09-12,35446.66016,35828.08984,35446.66016,35736.41016,35736.41016,0.0,2501.5487112
2012-09-13,35736.41016,35885.23047,35630.32031,35885.23047,35885.23047,0.0,2511.9661329000005
2012-09-14,35885.23047,36585.12109,35885.23047,36550.07813,36550.07813,0.0,2558.5054691000005
2012-09-17,36550.07813,36552.10156,36264.69141,36362.57813,36362.57813,0.0,2545.3804691000005
2012-09-18,36362.57813,36490.42188,36266.37891,36445.75,36445.75,0.0,2551.2025000000003
2012-09-19,36445.75,36647.98047,36445.75,36463.14063,36463.14063,0.0,2552.4198441000003
2012-09-20,36463.14063,36463.14063,36310.94922,36359.98047,36359.98047,0.0,2545.1986329000006
2012-09-21,36359.98047,36484.98047,36085.48828,36206.32813,36206.32813,0.0,2534.4429691000005
2012-09-24,36206.32813,36206.32813,36206.32813,36206.32813,36206.32813,0.0,2534.4429691000005
2012-09-25,36206.32813,36206.32813,35987.17188,36041.48047,36041.48047,0.0,2522.9036329000005
2012-09-26,36041.48047,36041.48047,35407.80859,35415.07031,35415.07031,0.0,2479.0549217
2012-09-27,35415.07031,35725.14844,35415.07031,35616.60156,35616.60156,0.0,2493.1621092000005
2012-09-28,35616.60156,35880.98047,35601.82031,35757.98047,35757.98047,0.0,2503.0586329
2012-10-01,35757.98047,36285.30859,35741.17969,36269.26953,36269.26953,0.0,2538.8488671
2012-10-02,36269.26953,36419.69922,36021.48828,36247.91016,36247.91016,0.0,2537.3537112000004
2012-10-03,36247.91016,36280.23047,36117.46094,36120.44922,36120.44922,0.0,2528.4314454000005
2012-10-04,36120.44922,36362.46094,36120.44922,36268.96094,36268.96094,0.0,2538.8272658
2012-10-05,36268.96094,36693.75,36268.96094,36588.67188,36588.67188,0.0,2561.2070316000004
2012-10-08,36588.67188,36588.67188,36276.87891,36337.39063,36337.39063,0.0,2543.6173441000005
2012-10-09,36337.39063,36365.82813,36070.73828,36070.73828,36070.73828,0.0,2524.9516796000003
2012-10-10,36070.73828,36147.62109,35909.82813,36147.62109,36147.62109,0.0,2530.3334763000003
2012-10-11,36147.62109,36543.78906,36032.14844,36498.44141,36498.44141,0.0,2554.8908987
2012-10-12,36498.44141,36498.44141,36291.10156,36440.05078,36440.05078,0.0,2550.8035546
2012-10-15,36440.05078,36664.60156,36384.87109,36620.28125,36620.28125,0.0,2563.4196875
2012-10-16,36620.28125,36974.23828,36620.28125,36974.23828,36974.23828,0.0,2588.1966796
2012-10-17,36974.23828,37339.82813,36935.57813,37274.67969,37274.67969,0.0,2609.2275783
2012-10-18,37274.67969,37274.67969,37019.64063,37051.94922,37051.94922,0.0,2593.6364454000004
2012-10-19,37051.94922,37051.94922,36691.17969,36783.12109,36783.12109,0.0,2574.8184763000004
2012-10-22,36783.12109,37046.37109,36723.10938,36968.5,36968.5,0.0,2587.795
2012-10-23,36968.5,37080.82813,36645.25,36678.03125,36678.03125,0.0,2567.4621875000003
2012-10-24,36678.03125,36966.16016,36610.83984,36951.53125,36951.53125,0.0,2586.6071875
2012-10-25,36951.53125,37153.26953,36951.53125,36995.64844,36995.64844,0.0,2589.6953908
2012-10-26,36995.64844,36995.64844,36747.25,36871.71094,36871.71094,0.0,2581.0197658
2012-10-29,36871.71094,36993.05859,36663.37891,36993.05859,36993.05859,0.0,2589.5141013
2012-10-30,36993.05859,37147.01953,36744.82031,37147.01953,37147.01953,0.0,2600.2913671
2012-10-31,37147.01953,37279.48828,37075.46094,37156.28125,37156.28125,0.0,2600.9396875
2012-11-01,37156.28125,37377.32031,36964.33984,37377.32031,37377.32031,0.0,2616.4124217000003
2012-11-02,37377.32031,37664.80859,37325.37891,37664.80859,37664.80859,0.0,2636.5366013000003
2012-11-05,37664.80859,37664.80859,37481.75,37579.37891,37579.37891,0.0,2630.5565237
2012-11-06,37579.37891,37749.89844,37502.53906,37597.67969,37597.67969,0.0,2631.8375783
2012-11-07,37597.67969,37693.48828,37444.57031,37471.69141,37471.69141,0.0,2623.0183987
2012-11-08,37471.69141,37608.87891,37337.35938,37592.85938,37592.85938,0.0,2631.5001566000005
2012-11-09,37592.85938,37592.85938,37211.08984,37344.39844,37344.39844,0.0,2614.1078908
2012-11-12,37344.39844,37553.98828,37301.10156,37463.19922,37463.19922,0.0,2622.4239454000003
2012-11-13,37463.19922,37463.19922,37187.07813,37394.80078,37394.80078,0.0,2617.6360546
2012-11-14,37394.80078,37504.39063,37241.78906,37241.78906,37241.78906,0.0,2606.9252342000004
2012-11-15,37241.78906,37241.78906,36966.51172,37026.71875,37026.71875,0.0,2591.8703125
2012-11-16,37026.71875,37050.98828,36756.10156,36818.76172,36818.76172,0.0,2577.3133204000005
2012-11-19,36818.76172,37229.64063,36818.76172,37229.64063,37229.64063,0.0,2606.0748441000005
2012-11-20,37229.64063,37363.32813,37229.64063,37306.60156,37306.60156,0.0,2611.4621092000007
2012-11-21,37306.60156,37498.01953,37302.19922,37498.01953,37498.01953,0.0,2624.8613671000003
2012-11-22,37498.01953,37975.53906,37498.01953,37844.55078,37844.55078,0.0,2649.1185546
