Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
1999-12-31,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1220.0
2000-01-03,996.77002,996.77002,996.77002,996.77002,996.77002,0.0,1216.0594244
2000-01-04,955.969971,955.969971,955.969971,955.969971,955.969971,0.0,1166.28336462
2000-01-05,930.26001,930.26001,930.26001,930.26001,930.26001,0.0,1134.9172122
2000-01-06,922.460022,922.460022,922.460022,922.460022,922.460022,0.0,1125.40122684
2000-01-07,943.880005,943.880005,943.880005,943.880005,943.880005,0.0,1151.5336061
2000-01-10,960.219971,960.219971,960.219971,960.219971,960.219971,0.0,1171.46836462
2000-01-11,954.059998,954.059998,954.059998,954.059998,954.059998,0.0,1163.9531975599998
2000-01-12,946.830017,946.830017,946.830017,946.830017,946.830017,0.0,1155.13262074
2000-01-13,951.820007,951.820007,951.820007,951.820007,951.820007,0.0,1161.22040854
2000-01-14,973.859985,973.859985,973.859985,973.859985,973.859985,0.0,1188.1091817
2000-01-17,979.960022,979.960022,979.960022,979.960022,979.960022,0.0,1195.55122684
2000-01-18,952.590027,952.590027,952.590027,952.590027,952.590027,0.0,1162.15983294
2000-01-19,951.26001,951.26001,951.26001,951.26001,951.26001,0.0,1160.5372122
2000-01-20,955.409973,955.409973,955.409973,955.409973,955.409973,0.0,1165.60016706
2000-01-21,951.51001,951.51001,951.51001,951.51001,951.51001,0.0,1160.8422122
2000-01-24,956.609985,956.609985,956.609985,956.609985,956.609985,0.0,1167.0641817
2000-01-25,943.880005,943.880005,943.880005,943.880005,943.880005,0.0,1151.5336061
2000-01-26,946.200012,946.200012,946.200012,946.200012,946.200012,0.0,1154.36401464
2000-01-27,948.150024,948.150024,948.150024,948.150024,948.150024,0.0,1156.74302928
2000-01-28,948.210022,948.210022,948.210022,948.210022,948.210022,0.0,1156.81622684
2000-01-31,929.859985,929.859985,929.859985,929.859985,929.859985,0.0,1134.4291817
2000-02-01,944.77002,944.77002,944.77002,944.77002,944.77002,0.0,1152.6194244
2000-02-02,968.609985,968.609985,968.609985,968.609985,968.609985,0.0,1181.7041817
2000-02-03,994.140015,994.140015,994.140015,994.140015,994.140015,0.0,1212.8508183
2000-02-04,1010.429993,1010.429993,1010.429993,1010.429993,1010.429993,0.0,1232.7245914599998
2000-02-07,1002.400024,1002.400024,1002.400024,1002.400024,1002.400024,0.0,1222.92802928
2000-02-08,1022.25,1022.25,1022.25,1022.25,1022.25,0.0,1247.145
2000-02-09,1016.01001,1016.01001,1016.01001,1016.01001,1016.01001,0.0,1239.5322122
2000-02-10,1005.640015,1005.640015,1005.640015,1005.640015,1005.640015,0.0,1226.8808183
2000-02-11,1014.169983,1014.169983,1014.169983,1014.169983,1014.169983,0.0,1237.28737926
2000-02-14,1006.27002,1006.27002,1006.27002,1006.27002,1006.27002,0.0,1227.6494244
2000-02-15,993.869995,993.869995,993.869995,993.869995,993.869995,0.0,1212.5213939
2000-02-16,996.409973,996.409973,996.409973,996.409973,996.409973,0.0,1215.62016706
2000-02-17,1009.349976,1009.349976,1009.349976,1009.349976,1009.349976,0.0,1231.40697072
2000-02-18,992.530029,992.530029,992.530029,992.530029,992.530029,0.0,1210.88663538
2000-02-21,978.690002,978.690002,978.690002,978.690002,978.690002,0.0,1194.00180244
2000-02-22,976.719971,976.719971,976.719971,976.719971,976.719971,0.0,1191.59836462
2000-02-23,983.380005,983.380005,983.380005,983.380005,983.380005,0.0,1199.7236061
2000-02-24,988.710022,988.710022,988.710022,988.710022,988.710022,0.0,1206.22622684
2000-02-25,1004.719971,1004.719971,1004.719971,1004.719971,1004.719971,0.0,1225.75836462
2000-02-28,992.429993,992.429993,992.429993,992.429993,992.429993,0.0,1210.76459146
2000-02-29,1007.320007,1007.320007,1007.320007,1007.320007,1007.320007,0.0,1228.93040854
2000-03-01,1015.659973,1015.659973,1015.659973,1015.659973,1015.659973,0.0,1239.10516706
2000-03-02,1033.599976,1033.599976,1033.599976,1033.599976,1033.599976,0.0,1260.99197072
2000-03-03,1042.400024,1042.400024,1042.400024,1042.400024,1042.400024,0.0,1271.72802928
2000-03-06,1047.77002,1047.77002,1047.77002,1047.77002,1047.77002,0.0,1278.2794244
2000-03-07,1037.98999,1037.98999,1037.98999,1037.98999,1037.98999,0.0,1266.3477878
2000-03-08,1032.680054,1032.680054,1032.680054,1032.680054,1032.680054,0.0,1259.86966588
2000-03-09,1035.26001,1035.26001,1035.26001,1035.26001,1035.26001,0.0,1263.0172122
2000-03-10,1045.27002,1045.27002,1045.27002,1045.27002,1045.27002,0.0,1275.2294244
2000-03-13,1017.390015,1017.390015,1017.390015,1017.390015,1017.390015,0.0,1241.2158183
2000-03-14,1020.809998,1020.809998,1020.809998,1020.809998,1020.809998,0.0,1245.38819756
2000-03-15,998.219971,998.219971,998.219971,998.219971,998.219971,0.0,1217.82836462
2000-03-16,1015.47998,1015.47998,1015.47998,1015.47998,1015.47998,0.0,1238.8855755999998
2000-03-17,1022.119995,1022.119995,1022.119995,1022.119995,1022.119995,0.0,1246.9863939
2000-03-20,1028.390015,1028.390015,1028.390015,1028.390015,1028.390015,0.0,1254.6358183
2000-03-21,1027.630005,1027.630005,1027.630005,1027.630005,1027.630005,0.0,1253.7086061
2000-03-22,1027.01001,1027.01001,1027.01001,1027.01001,1027.01001,0.0,1252.9522121999998
2000-03-23,1017.789978,1017.789978,1017.789978,1017.789978,1017.789978,0.0,1241.70377316
2000-03-24,1029.660034,1029.660034,1029.660034,1029.660034,1029.660034,0.0,1256.18524148
2000-03-27,1035.76001,1035.76001,1035.76001,1035.76001,1035.76001,0.0,1263.6272122
2000-03-28,1048.369995,1048.369995,1048.369995,1048.369995,1048.369995,0.0,1279.0113939
2000-03-29,1045.72998,1045.72998,1045.72998,1045.72998,1045.72998,0.0,1275.7905756
2000-03-30,1023.210022,1023.210022,1023.210022,1023.210022,1023.210022,0.0,1248.31622684
2000-03-31,1021.219971,1021.219971,1021.219971,1021.219971,1021.219971,0.0,1245.88836462
2000-04-03,998.98999,998.98999,998.98999,998.98999,998.98999,0.0,1218.7677878
2000-04-04,1015.679993,1015.679993,1015.679993,1015.679993,1015.679993,0.0,1239.12959146
2000-04-05,990.039978,990.039978,990.039978,990.039978,990.039978,0.0,1207.84877316
2000-04-06,1017.219971,1017.219971,1017.219971,1017.219971,1017.219971,0.0,1241.00836462
2000-04-07,1029.969971,1029.969971,1029.969971,1029.969971,1029.969971,0.0,1256.56336462
