Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
1997-08-22,4190.759766,4278.299805,4168.089844,4242.060059,4242.012695,0.0,678.7296094400001
1997-08-25,4247.709961,4364.459961,4247.089844,4363.029785,4362.980957,0.0,698.0847656
1997-08-26,4373.529785,4422.5,4346.97998,4386.52002,4386.471191,0.0,701.8432032
1997-08-27,4374.02002,4411.140137,4339.459961,4408.390137,4408.340332,0.0,705.3424219200001
1997-08-28,4408.580078,4468.870117,4373.450195,4438.319824,4438.27002,0.0,710.1311718400001
1997-08-29,4440.069824,4450.740234,4370.819824,4398.72998,4398.680664,0.0,703.7967968
1997-09-01,4375.839844,4411.939941,4348.439941,4372.700195,4372.651367,0.0,699.6320312
1997-09-02,4372.529785,4412.339844,4351.709961,4398.77002,4398.720703,0.0,703.8032032
1997-09-03,4404.47998,4492.870117,4404.47998,4490.540039,4490.489746,0.0,718.4864062400001
1997-09-04,4510.169922,4524.569824,4477.209961,4500.379883,4500.32959,0.0,720.0607812799999
1997-09-05,4497.390137,4499.089844,4460.540039,4491.27002,4491.219727,0.0,718.6032032
1997-09-08,4488.350098,4505.399902,4458.060059,4497.25,4497.199707,0.0,719.5600000000001
1997-09-09,4492.299805,4514.620117,4436.580078,4436.839844,4436.790039,0.0,709.89437504
1997-09-10,4418.629883,4499.850098,4411.319824,4498.959961,4498.909668,0.0,719.83359376
1997-09-11,4508.890137,4538.919922,4443.109863,4466.109863,4466.05957,0.0,714.57757808
1997-09-12,4463.459961,4475.390137,4365.089844,4365.620117,4365.571289,0.0,698.49921872
1997-09-15,4356.060059,4356.060059,4235.259766,4241.25,4241.202637,0.0,678.6
1997-09-16,4254.390137,4297.490234,4230.100098,4261.330078,4261.282715,0.0,681.81281248
1997-09-17,4261.540039,4276.709961,4188.25,4202.27002,4202.222656,0.0,672.3632032
1997-09-18,4206.339844,4235.72998,4177.069824,4206.439941,4206.392578,0.0,673.03039056
1997-09-19,4212.609863,4241.77002,4199.819824,4238.959961,4238.912598,0.0,678.23359376
1997-09-22,4241.180176,4245.629883,3950.110107,3953.870117,3953.825684,0.0,632.61921872
1997-09-23,3907.97998,3936.540039,3661.399902,3698.909912,3698.868408,0.0,591.82558592
